RAJ2000,DEJ2000,Flux1000
163.0719,8.3596,1.4501701E-10
163.2432,-37.7289,3.6468334E-10
163.4215,49.51,4.1227532E-10
163.5303,39.4248,1.3125992E-10
163.6245,22.1896,1.2204765E-09
163.6338,-60.1354,1.2576121E-09
163.6363,-59.6477,1.0085832E-09
163.7007,-61.4932,5.736703E-10
163.8797,-7.3646,1.5114206E-10
163.8896,-60.4678,3.8300345E-09
163.8908,-1.4336,3.055306E-10
164.1537,70.1986,4.8741916E-10
164.2255,-63.3516,5.9513144E-10
164.2336,-58.8422,2.9903642E-09
164.3181,55.178,8.17175E-11
164.3506,-23.7098,4.1277418E-10
164.4235,-40.8612,1.6429902E-10
164.4524,-27.9015,4.8158316E-10
164.4993,-52.4511,5.0026433E-08
164.5645,81.2591,3.9680748E-10
164.5924,-66.4357,5.977202E-10
164.6139,1.561,6.3475927E-09
164.6551,28.2807,4.6103088E-10
164.6631,-80.064,2.4667273E-09
164.6652,56.4634,3.0059413E-09
164.6945,-61.0106,9.047659E-10
164.806,-11.574,3.1208063E-09
164.8582,21.8049,1.2724419E-10
164.8642,2.4471,4.4918494E-10
164.8757,20.9494,2.1773994E-10
164.9319,-60.3587,1.0852759E-09
165.0136,-20.7409,2.2446607E-10
165.0919,40.3324,3.7675674E-10
165.1925,70.3136,2.1528979E-10
165.2961,-43.7429,1.9500083E-10
165.3502,38.9877,1.7090403E-10
165.3669,41.1424,2.244562E-10
165.5053,-60.9114,3.4609058E-09
165.6026,2.75,2.0620268E-10
165.7036,30.282,6.7961255E-11
165.7062,-1.8118,7.1130934E-11
165.7583,52.8224,1.2337895E-10
165.7613,-56.4895,3.7876424E-10
165.7666,11.9593,1.4079213E-09
165.9136,-23.4915,4.3718107E-10
165.9755,-53.9661,2.961972E-09
166.0102,26.1779,1.3425204E-10
166.1171,7.5132,5.7512145E-10
166.1184,38.2054,3.7950954E-08
166.2227,-60.6303,4.259863E-09
166.2357,57.7843,1.0591103E-10
166.2967,-26.0001,2.5332333E-10
166.3558,-6.4386,7.003013E-11
166.3733,-61.1386,1.9309436E-09
166.4182,-77.524,6.4629785E-10
166.4565,39.7454,1.3381463E-10
166.4775,73.0711,1.0005917E-10
166.4785,-7.5327,2.395936E-10
166.5036,28.2261,8.3749446E-10
166.5817,-63.0677,6.317094E-10
166.593,-10.7878,1.3633994E-10
166.631,-36.7706,6.387902E-10
166.6901,-17.7173,5.4779353E-10
166.807,-44.8435,8.3459734E-10
166.9067,2.3782,5.232599E-10
166.9633,15.0272,5.8542254E-10
166.9879,-30.7509,1.5263707E-10
167.1901,-68.5508,2.5374342E-10
167.1903,-18.7421,1.5287102E-10
167.3307,-48.9253,2.917937E-10
167.3505,24.1989,3.1326858E-10
167.362,-61.259,1.9144897E-08
167.4059,37.5827,1.7611461E-10
167.4509,-65.0165,3.792795E-10
167.4528,-48.242,2.8563288E-10
167.5249,9.1271,7.193592E-11
167.5283,44.1569,9.262028E-11
167.567,71.581,2.7499614E-10
167.6428,-18.6056,5.5123694E-10
167.7621,35.7124,1.2575878E-10
167.8058,1.6437,1.3282447E-10
167.9676,-46.3367,1.8788325E-10
167.9712,-60.657,9.7792645E-09
167.9747,48.9789,7.385513E-11
168.0338,-61.069,3.052363E-09
168.1119,17.8557,1.181416E-10
168.1188,86.1687,2.0573697E-10
168.1368,-60.8912,1.2839527E-09
168.1741,34.7894,8.885704E-10
168.4683,55.4146,1.9156222E-10
168.4761,15.4599,1.62872E-10
168.5678,6.6136,6.5327604E-11
168.6452,12.417,1.2696483E-10
168.6529,-8.2424,2.2490387E-10
168.7512,-2.7731,1.6085099E-10
168.773,-61.3053,8.610021E-10
168.8059,-7.0644,3.711214E-10
169.2717,20.2305,1.3959353E-09
169.3186,-53.6242,7.3051576E-10
169.3975,2.288,1.7514584E-10
169.4044,-59.8346,4.7026877E-10
169.4082,25.8442,2.654421E-10
169.4475,-36.8238,1.7628195E-10
169.5097,53.9338,7.796862E-10
169.5173,-46.5179,3.8304881E-10
169.5741,-4.2518,3.4573583E-10
169.6074,-61.951,7.1378653E-10
169.7362,12.6118,2.825415E-10
169.7775,-61.4603,4.0618167E-09
169.9076,-30.7989,7.142201E-11
169.9949,-22.0736,2.8669649E-09
170.0371,-26.7592,3.8020806E-10
170.1566,7.2246,1.1149186E-09
170.2029,42.2017,1.1231046E-09
170.2265,-61.243,6.325097E-10
170.3462,-0.1875,1.6519344E-10
170.3612,-5.9024,1.8372878E-09
170.6455,-14.6861,1.5616321E-10
170.6506,-62.6416,9.362133E-10
170.8017,-32.5654,9.9791043E-11
170.8424,-51.2013,2.6762947E-10
170.8691,-25.4899,2.9254074E-10
170.9344,80.4631,1.7357923E-10
170.9383,72.5135,7.403738E-11
170.9593,-45.8723,4.3836756E-10
171.0019,-60.9527,7.346518E-10
171.0025,23.6279,4.2434417E-10
171.018,-36.8967,2.0857822E-09
171.0272,20.7476,1.5437987E-10
171.0632,-64.2825,6.09232E-10
171.1125,23.1399,1.9500636E-10
171.1336,-8.1293,1.5771097E-10
171.1704,-59.2514,6.870029E-09
171.2445,21.7285,1.6065488E-10
171.2447,49.5636,4.3786513E-10
171.2512,-58.0817,3.5798473E-10
171.2904,-21.0384,5.4487465E-10
171.3915,-35.9555,6.05785E-10
171.412,-58.4235,1.2543594E-09
171.4126,26.0763,1.0795935E-10
171.4738,20.0819,2.628551E-10
171.4846,-7.708,1.8677013E-10
171.5311,-50.1354,3.55314E-10
171.5638,-60.2164,7.8396867E-10
171.7104,-38.4966,6.2310235E-10
171.763,-18.9631,8.66385E-09
171.8929,-49.3359,2.607658E-10
171.899,56.812,1.5426486E-10
171.9459,-63.1493,7.618466E-10
171.9561,-62.019,1.975366E-09
171.9649,36.3188,1.0918291E-09
171.9908,59.4018,3.2013703E-10
172.2258,37.959,5.131044E-10
172.2629,-52.5358,2.0478977E-10
172.2959,-10.2373,1.1535607E-10
172.298,37.068,3.4194209E-10
172.3265,-5.4844,3.1145306E-10
172.3692,30.5565,1.6319131E-10
172.465,-14.8017,5.140537E-10
172.4663,-42.2853,3.07926E-10
172.6489,-78.0237,4.1755072E-10
172.6788,-31.6278,4.346528E-11
172.7114,10.2871,2.1170736E-10
172.7509,38.2568,7.566647E-10
172.7736,-9.7334,1.9044498E-10
172.8529,58.1487,3.3950692E-10
172.8897,-5.0581,2.1301269E-10
173.0491,-47.6116,4.4018797E-10
173.1989,0.5762,2.2224083E-09
173.3237,-55.9072,2.7823766E-10
173.3596,-62.4625,1.4126001E-09
173.5303,-20.8025,1.7144877E-10
173.7164,-17.5013,9.333858E-11
173.7813,30.2323,2.4241223E-10
173.8129,-60.929,5.7567497E-09
173.9378,-4.4301,2.6063468E-10
173.9942,-68.4203,4.36945E-10
174.0734,34.1257,2.4423089E-10
174.1255,67.6159,4.9954224E-10
174.1262,70.1548,1.1342943E-09
174.2009,-74.2234,8.7431984E-10
174.2167,25.8447,2.2122773E-10
174.3209,5.5819,1.2546085E-10
174.3683,75.4418,1.0197687E-10
174.4887,-17.1483,2.67207E-10
174.5103,-62.258,1.3441774E-09
174.6067,41.2457,1.4198696E-10
174.6219,48.9459,1.311744E-10
174.6907,40.5106,1.662051E-10
174.8034,-62.7914,2.4109235E-09
175.129,15.477,1.5180708E-10
175.3547,68.095,2.1617842E-10
175.3919,-14.1461,3.1174047E-10
175.4979,15.8077,6.489919E-10
175.7193,1.3452,1.0643941E-09
175.7978,61.3799,5.557657E-10
176.237,19.6263,2.6803995E-10
176.2974,-69.8257,3.302073E-10
176.3628,-15.434,1.15665914E-10
176.5012,-6.6386,2.6516891E-10
176.6446,-29.0154,1.5513492E-10
176.7381,39.9755,4.2250785E-09
176.7598,-38.2035,2.1145363E-09
176.7908,-68.0726,3.2732023E-10
176.7959,-26.4667,2.871346E-10
176.9565,-7.4064,8.788224E-10
177.1073,26.3955,1.0534191E-10
177.1842,18.6624,1.3755455E-10
177.2543,59.4202,2.2732824E-10
177.3683,24.6798,1.6407234E-10
177.3902,-40.4841,3.457006E-10
177.5996,24.2936,1.4303616E-09
177.6559,41.9101,2.0474193E-09
177.6884,-46.2332,1.7836065E-10
177.6992,-62.8047,6.924105E-10
177.7643,-48.3617,2.1318566E-10
177.8449,9.9683,3.6621933E-10
177.8825,58.9882,6.7775946E-10
177.8828,-13.7916,4.3135462E-10
177.9312,-21.2453,2.0280277E-10
177.9767,-61.1489,1.0660652E-09
178.0218,28.6229,1.3168325E-10
178.0807,-8.6536,7.946161E-10
178.168,33.0369,7.716621E-11
178.2297,80.9407,1.4476778E-10
178.3359,-11.102,1.7703018E-10
178.352,49.5158,1.376677E-09
178.4126,-25.8954,3.4113923E-10
178.4465,38.3483,1.02467757E-10
178.5095,40.6338,2.8472652E-10
178.516,-0.1797,4.0443363E-10
178.526,60.3202,2.8967853E-10
178.5431,-32.7235,1.2185633E-09
178.8003,-62.9407,6.346233E-10
178.8196,-11.1862,1.6078094E-10
178.8846,-34.3118,2.4786073E-10
178.9519,61.6244,9.7294256E-11
179.1596,-22.8164,3.4044095E-10
179.3842,16.6601,1.3873833E-10
179.6567,48.4088,2.458349E-10
179.7244,8.3029,1.5133715E-10
179.7253,-14.5004,9.688009E-11
179.7371,9.6635,5.93805E-10
179.8074,-22.4563,9.2665026E-10
179.8513,-21.6994,1.1711173E-09
179.8815,29.2419,7.612273E-09
179.8939,-7.3901,4.548986E-10
180.0586,2.0149,5.325251E-10
180.173,12.4834,2.3985663E-10
180.1848,20.1323,3.273384E-10
180.2122,-14.4903,1.1875335E-10
180.2938,-3.5335,2.0054192E-10
180.4461,14.5345,1.6031687E-10
180.6326,44.7141,1.1859703E-10
180.718,38.8057,2.2946556E-10
180.79,60.5195,8.444143E-10
180.7921,-63.035,8.628396E-10
180.8302,11.3308,1.6258728E-10
180.852,-39.4297,2.5476407E-10
180.8957,-17.7953,2.4979485E-10
180.9851,-62.7171,4.896901E-09
181.0202,11.7748,2.9737107E-10
181.0246,-71.3867,1.958768E-10
181.0758,-7.165,8.9992647E-10
181.1684,-50.5437,5.9513844E-10
181.3264,4.0895,1.13652435E-10
181.4409,33.3543,1.332552E-10
181.4423,-26.5938,6.3270544E-10
181.8084,-5.4031,1.6751367E-10
181.8671,-18.6655,1.4490101E-10
181.8709,-50.8424,8.406807E-10
181.8913,-45.5956,5.539848E-10
181.9109,-1.1037,4.115673E-10
181.9416,-22.4831,3.5595324E-10
182.0185,30.2932,1.1326387E-10
182.037,-78.1805,2.6050745E-10
182.0384,-64.7073,6.111007E-10
182.0434,-62.6357,4.652327E-09
182.0652,-69.0099,8.0572343E-10
182.0683,11.9776,1.0660116E-10
182.1084,61.3564,1.2594653E-10
182.13,-52.73,8.851597E-10
182.1334,-55.1915,2.1525061E-10
182.2296,-27.9066,2.2211073E-10
182.2408,54.7001,1.109068E-09
182.2656,-17.8635,1.6924125E-10
182.2856,-46.4985,1.5233878E-10
182.2972,76.1373,2.7610372E-10
182.3305,-76.5752,2.1657574E-10
182.3574,41.3095,5.599958E-10
182.4708,18.1776,5.0824106E-10
182.5008,-62.8444,2.417111E-09
182.7548,-38.0078,2.801782E-10
182.9106,-27.5916,2.337276E-10
182.9134,39.0412,1.2143143E-10
183.0013,-23.4545,2.7578378E-10
183.0131,22.7046,1.5325578E-10
183.0415,24.6893,1.7270013E-10
183.253,51.4839,3.075676E-10
183.336,-26.3134,3.0608452E-10
183.35,-62.677,7.989925E-09
183.3941,13.1276,5.077552E-10
183.4718,64.3994,1.8451612E-10
183.4882,-43.7434,2.7789798E-10
183.4914,-44.2795,5.5077004E-10
183.6327,-23.3136,2.8010325E-10
183.653,35.2734,1.1729338E-10
183.7131,-19.378,1.3774895E-10
183.7773,16.9443,6.6792255E-10
183.7818,50.0444,3.9803907E-10
183.7879,7.5247,1.7165834E-10
183.9482,-17.5179,2.1732628E-10
183.9779,-37.5512,1.8733158E-10
184.0267,-2.7139,1.8399082E-10
184.0362,9.5161,2.8456384E-10
184.061,-6.012,3.8681128E-10
184.0779,-63.2714,7.1245E-10
184.0877,5.6302,1.4308967E-10
184.1176,-13.9734,1.7512909E-10
184.1523,-10.5035,1.6546164E-10
184.3526,-25.0063,1.744106E-10
184.3959,-62.2396,6.904964E-10
184.4776,30.118,8.883681E-09
184.5148,-0.4862,5.06703E-10
184.6395,-1.3273,1.401972E-09
184.7762,-48.4569,5.312945E-10
184.7827,48.4435,1.06587385E-10
184.8172,36.8823,1.4932403E-10
184.8958,5.812,1.5156962E-10
184.9085,60.965,1.5025547E-10
184.9331,-3.2204,5.3189797E-10
184.9469,4.7438,2.4761207E-10
185.0201,-56.0112,3.4764752E-10
185.0333,34.5355,5.278426E-10
185.0381,71.0927,2.3249478E-09
185.0517,-24.9775,1.8236472E-10
185.0797,-37.2295,3.7252904E-10
185.1474,-27.7175,1.5408017E-10
185.344,30.1695,3.0917475E-09
185.3782,28.2391,3.5224041E-09
185.3804,-6.5776,8.985622E-10
185.4801,-62.6562,1.4504757E-09
185.5278,-41.34,1.2719002E-10
185.6416,4.2094,1.043666E-09
185.7662,0.7995,1.2264985E-10
185.7802,10.993,2.0930077E-10
185.8862,8.3043,1.9328106E-10
185.9177,-30.5472,2.3902894E-10
185.9535,12.0632,1.3735581E-10
185.9545,80.6631,1.0032987E-09
185.9601,46.8379,8.90731E-11
185.9788,79.9012,1.5114296E-10
185.9856,50.0357,4.711713E-10
186.0196,-5.7479,1.5851596E-10
186.0406,22.6552,6.865417E-11
186.0789,-83.2243,4.2234666E-10
186.1156,24.6145,1.3520797E-09
186.1188,-64.1007,5.0209464E-10
186.2214,43.5893,3.9686437E-10
186.2271,21.3811,1.9924762E-08
186.3458,-34.7796,1.1960755E-10
186.3643,-28.8365,2.4502017E-10
186.3833,-49.7014,2.902362E-10
186.3974,70.3277,1.1030785E-10
186.4011,-73.2354,5.2535304E-10
186.4878,29.8608,1.5287678E-09
186.5191,56.3604,1.022355E-10
186.6472,-56.2802,2.6897237E-10
186.6892,6.6238,1.9658083E-10
186.7153,-13.4942,9.433065E-10
186.7879,-44.6291,1.8635969E-10
187.0135,-48.8823,2.7972766E-09
187.0961,75.3572,1.0924805E-10
187.2007,-3.2968,3.2122446E-10
187.2071,48.982,3.8008824E-10
187.2706,2.0407,6.256821E-09
187.4541,-53.0708,4.4585863E-10
187.5611,25.2994,3.9352885E-09
187.7107,12.3894,1.5430446E-09
187.7859,37.1945,1.1632152E-10
187.7976,-14.2023,1.8523929E-08
187.8703,14.3577,3.5818068E-10
187.9088,-65.1933,1.9718998E-09
187.9097,-51.2548,1.0738906E-09
187.9135,64.2563,2.413737E-10
187.9345,28.7916,2.029072E-09
188.1166,-71.0258,3.3501443E-10
188.1295,48.359,3.44134E-10
188.1443,-37.342,3.3662653E-10
188.212,17.0479,2.4976052E-10
188.2681,13.5817,3.396829E-10
188.4325,-1.7444,1.0420026E-09
188.4628,50.4846,1.6272203E-10
188.5147,-57.5975,1.5833521E-09
188.6954,-4.5653,2.3088587E-10
189.0979,38.9721,2.178327E-10
189.4598,62.9399,8.535617E-11
189.4748,-61.7301,8.0155493E-10
189.5441,-45.6855,4.4186776E-10
189.5713,-55.2358,3.090218E-10
189.5928,-19.9888,6.032338E-10
189.6331,-64.0099,5.096204E-10
189.6462,-11.9875,3.229189E-10
189.8643,7.4735,3.7419282E-10
189.8917,4.7256,6.346343E-09
190.0699,-68.7645,3.5463932E-10
190.117,-71.8158,7.017582E-10
190.1384,-26.1237,2.2742638E-10
190.1913,-29.5853,5.6745754E-11
190.2756,42.6452,9.542207E-11
190.4077,34.6372,1.4026945E-10
190.4502,-14.9306,4.2035833E-10
190.489,6.6005,1.5157547E-10
190.7472,73.2564,1.2433751E-10
190.7874,39.8248,1.0566315E-10
190.8127,36.4578,2.1418642E-09
190.9235,17.4574,1.3718034E-10
190.9832,-2.3091,4.2082618E-10
191.0541,-62.5505,1.9799096E-09
191.0556,-49.9462,4.5478743E-10
191.1461,16.2784,2.8922476E-10
191.2858,57.1605,3.8953657E-10
191.4501,2.5355,3.2775774E-10
191.59,1.2172,1.9351597E-10
191.6871,-25.7999,7.892455E-09
191.7725,44.3542,2.7575378E-10
191.8142,8.0135,7.102172E-11
192.0832,58.3418,5.056575E-09
192.1665,51.4606,1.7065E-10
192.2538,48.689,1.7120798E-10
192.3176,-28.152,4.2688042E-10
192.3363,-5.7773,4.3044734E-10
192.4554,37.1281,3.5562045E-10
192.6447,2.2908,3.5444203E-10
192.6944,-54.4027,3.9376133E-10
192.7184,31.2839,2.1805695E-10
192.728,-49.7199,5.272016E-10
192.8142,10.6559,2.9930983E-10
192.8336,-2.0311,5.9683175E-10
193.2018,-25.3357,1.610405E-10
193.3098,53.0169,4.1239603E-09
193.3292,-58.2684,3.9725992E-10
193.402,-39.5674,1.4221956E-10
193.4477,3.4535,7.537009E-10
193.465,62.7041,3.1687145E-10
193.4842,29.4765,1.010143E-10
193.5523,-77.0385,2.6235367E-10
193.5595,-22.0859,3.4832684E-10
193.6345,22.1774,6.3113154E-10
193.6679,-45.264,1.8078791E-10
193.7088,-71.6829,4.0082984E-10
193.7222,-44.4396,2.6589714E-10
193.819,11.6534,2.2383669E-10
194.0027,-56.86,5.883324E-10
194.0406,-5.792,2.502675E-08
194.0446,-59.3256,5.7882416E-10
194.0605,-11.7745,7.91568E-10
194.1645,27.6898,1.0364549E-10
194.2124,53.4822,2.1407504E-10
194.2581,-63.6535,1.8493707E-09
194.3084,36.7798,5.769593E-10
194.4171,24.2245,6.530342E-11
194.4733,32.4699,1.0321469E-09
194.5879,61.3651,1.6631987E-10
194.6087,65.8734,9.606415E-11
194.6371,-34.0908,1.9175449E-10
194.6793,-17.9981,9.826474E-10
194.693,51.7148,1.4929571E-10
194.6941,-4.8808,2.276326E-10
194.7182,-22.3323,2.1235598E-09
194.776,-23.1895,6.2429395E-10
194.8219,-81.8264,3.920874E-10
194.8411,69.3563,7.001713E-11
194.949,-32.3899,7.9427914E-10
194.97,-37.8218,7.136811E-10
195.0273,17.9249,1.667673E-10
195.0646,53.8518,1.04147475E-10
195.1212,85.0438,1.3247047E-10
195.1366,14.2801,4.072893E-10
195.3761,44.2442,1.6651364E-10
195.4033,40.9558,1.77709E-10
195.4118,8.5767,1.2085931E-09
195.4283,33.6085,1.8793643E-10
195.6201,-32.9649,2.0429702E-09
195.6362,20.6218,9.497086E-11
195.7189,57.8251,3.0340128E-10
195.7299,-63.8278,3.6872286E-10
195.75,-63.2,1.8227553E-09
195.7582,24.5822,1.7966296E-09
195.8018,-47.2271,2.7344102E-10
195.8421,-65.7255,4.187961E-10
195.9174,-46.3538,5.0277454E-10
195.9862,37.0169,1.6061812E-10
196.0029,-55.6431,4.1866957E-10
196.052,-24.2101,5.896148E-10
196.0882,-43.8941,2.7197191E-09
196.1129,12.0556,4.2933387E-10
196.1238,-3.9716,1.4515497E-10
196.192,5.6778,1.5212508E-10
196.2216,-21.1354,3.3684644E-10
196.3055,51.1375,7.4186116E-11
196.3635,-49.4733,1.0121285E-09
196.4132,78.8856,3.6364334E-10
196.4157,-62.6897,2.8910672E-09
196.5879,-60.7275,4.871132E-09
196.6005,11.211,1.4319108E-10
196.6817,-61.4545,6.011585E-10
196.694,-21.8171,5.2789384E-10
196.7164,-40.5856,8.315149E-10
196.9069,-42.9937,1.8924127E-09
197.1046,-67.1144,1.2897243E-09
197.1233,35.7843,6.3091693E-10
197.1749,-57.5166,3.5609282E-10
197.1908,3.7789,2.1329383E-10
197.3239,-62.4601,1.917413E-09
197.3638,43.0853,1.7813315E-09
197.4256,37.3078,7.549571E-11
197.4424,11.8964,5.876017E-10
197.5696,-11.9774,3.6067233E-10
197.6298,-55.8273,4.6045048E-10
197.6315,32.3518,2.908276E-09
197.6526,24.8234,2.0470001E-10
197.7448,55.2472,2.5367858E-10
197.7487,0.5625,3.5584918E-10
197.7631,32.5503,1.0452144E-09
197.9482,-34.5106,7.663108E-09
197.9582,39.8976,9.7913594E-11
197.9747,-63.0048,1.1733925E-09
198.0289,-62.4378,1.3709689E-09
198.1149,-21.9422,1.7709333E-09
198.1451,-19.0168,1.9839722E-10
198.1674,48.4708,2.6220865E-09
198.1943,0.8463,2.4551101E-09
198.2028,-23.8474,5.7330884E-10
198.2171,-4.4258,1.1710629E-09
198.3394,-61.3205,5.9753597E-10
198.6862,23.8151,1.2056763E-09
198.7682,-42.6122,4.430777E-10
198.7893,-53.5694,1.3663906E-09
198.8971,11.5949,2.0719772E-10
198.9707,-63.8264,8.778257E-10
198.9853,-7.5478,6.531574E-10
199.03,-33.6353,2.6999394E-09
199.1546,30.2243,1.00568685E-10
199.3325,-1.9286,1.7191949E-10
199.4035,-63.3154,3.0638598E-09
199.4072,74.8293,6.7792764E-11
199.4167,34.482,3.1320585E-10
199.4718,-17.7833,2.3567362E-10
199.5198,67.9109,1.3297773E-10
199.5376,-39.7786,1.924309E-10
199.6386,-63.9013,5.801171E-10
199.6906,-12.5772,4.8604554E-10
199.8791,-0.7778,2.2824737E-10
199.9094,14.0628,2.2293593E-10
199.9559,77.9881,3.8106224E-10
200.1016,-62.9897,6.8891615E-10
200.1343,33.2398,1.5174059E-10
200.1581,-64.1348,1.1315799E-09
200.1762,-45.0515,3.4582504E-10
200.2955,22.2815,2.112277E-09
200.3486,-26.7118,1.3744159E-10
200.4144,-45.6805,2.8179895E-10
200.4801,32.3313,1.1779529E-10
200.485,83.2837,3.3722394E-10
200.544,8.7058,3.3813194E-10
200.5972,-6.1021,2.755532E-10
200.6633,-9.634,9.150967E-10
200.6718,-16.2882,2.341165E-10
200.7414,4.6286,1.7757389E-10
200.7642,29.686,1.3348466E-09
200.9681,14.0822,5.532792E-10
201,-43.5,3.0032796E-09
201.2052,47.824,1.12213176E-10
201.3485,-54.2274,7.553332E-10
201.3793,-43.0183,3.729544E-09
201.5556,12.518,1.2190911E-10
201.6427,1.8732,7.655086E-11
201.6842,-47.4946,2.026552E-09
201.6879,-5.0625,5.8114378E-11
201.7299,22.1724,1.3696476E-09
201.7309,-52.9397,2.8008813E-09
202.1338,-47.4623,7.9156726E-10
202.1669,-39.5401,1.8511342E-10
202.185,11.7372,1.3424303E-10
202.2718,-56.1182,4.426334E-09
202.358,-5.5125,4.1869966E-10
202.4547,-57.6483,2.3151653E-10
202.4856,-61.1396,2.3423894E-09
202.5573,-70.0559,2.171527E-09
202.5806,44.6814,2.8642472E-10
202.5841,70.0443,3.5757053E-10
202.5961,31.9098,1.1637823E-10
202.6237,-38.2771,2.0318146E-10
202.6894,29.5503,2.1826807E-10
202.6935,52.0045,3.4161637E-10
202.752,30.5296,1.6372993E-10
202.7678,56.8994,1.119715E-10
202.8418,-13.4231,5.694883E-10
202.8975,17.2032,3.7395834E-10
202.9361,-6.7867,2.1546949E-10
202.9942,-3.5818,1.048247E-10
203.0191,-5.1625,3.1849332E-09
203.0659,-42.6188,1.01896894E-10
203.1551,-12.947,2.9231715E-09
203.1971,47.3952,1.8204349E-10
203.2067,-62.9289,5.9428046E-10
203.3117,27.4159,4.6783694E-10
203.437,50.9396,7.509622E-10
203.5574,-35.3494,1.3961679E-10
203.587,-41.8981,2.8091596E-10
203.6421,-44.677,2.5351218E-10
203.6637,56.569,1.15214435E-10
203.6674,-68.5189,2.5563374E-10
203.7686,-56.9351,1.4160222E-09
203.844,-29.8306,3.0968225E-10
203.8486,-45.7378,2.4922572E-10
203.9205,-40.8713,2.5727534E-10
204.06,23.3276,1.786353E-10
204.0634,20.9025,1.7632316E-10
204.3798,-78.043,1.5517769E-10
204.4015,55.0562,9.135483E-11
204.4254,-12.9522,1.749395E-09
204.4492,65.5555,1.5815552E-10
204.4846,-19.9256,1.5964412E-10
204.5131,-42.002,1.433957E-10
204.7206,-45.166,1.2855506E-10
204.7332,11.8947,5.022611E-10
204.7503,-24.0202,7.9442014E-10
204.7932,-59.4405,4.1291248E-10
204.8181,-26.3463,2.6548913E-10
204.9605,-1.6949,2.4692004E-10
205.0247,-15.0295,1.00617244E-10
205.1433,44.1694,1.4943058E-10
205.2042,-4.169,3.5787195E-10
205.2848,74.5576,7.06041E-11
205.3088,39.9674,2.548142E-10
205.412,55.256,1.03545846E-10
205.4741,-20.8861,3.9306758E-10
205.4887,-62.4254,1.3701873E-09
205.6699,9.7433,2.384371E-10
205.6715,5.044,1.9171244E-10
205.7917,-62.119,1.2159947E-09
206.039,66.1011,2.1926162E-10
206.0609,-17.3936,1.8768862E-09
206.1203,-36.9371,3.286566E-10
206.2338,-62.4164,2.378229E-09
206.2356,57.5764,7.9840516E-11
206.2846,-40.4876,2.2581154E-10
206.3239,-62.8439,1.8420739E-09
206.3954,44.8848,9.3132675E-09
206.4102,-33.944,4.7839177E-10
206.4672,7.1044,7.036084E-10
206.4964,-26.2106,6.3690586E-10
206.5298,-71.1288,2.0555246E-10
206.5995,-60.4559,2.112541E-09
206.6043,-51.2607,2.2878564E-10
206.6655,53.5064,1.7277056E-10
206.7775,-29.9874,3.666067E-10
206.8407,73.1884,7.395253E-11
206.914,-37.866,6.057033E-10
207.3126,-58.4926,4.1740075E-10
207.3815,-11.5306,9.972592E-10
207.6764,-62.4257,4.5860244E-09
207.7131,30.5559,6.477951E-10
207.7567,0.5062,2.296941E-10
207.7571,-27.949,2.0007297E-10
207.7573,-61.683,2.2575473E-09
207.844,11.2518,6.506785E-10
207.8677,-15.4779,2.7672975E-10
207.9288,-29.2126,4.2506892E-10
207.9394,55.7168,2.0963721E-10
207.9972,28.7911,9.6392505E-11
208.1814,-27.6887,2.3860464E-10
208.2667,-44.223,7.89617E-10
208.279,69.6223,8.715964E-11
208.3194,37.685,2.15999E-10
208.3326,14.576,4.664015E-10
208.3565,56.0027,9.041598E-11
208.4183,-66.6731,8.535366E-10
208.4427,-39.618,8.80464E-11
208.498,1.8714,2.3756852E-11
208.5596,-2.0789,1.3807752E-10
208.6163,37.1289,2.8611236E-10
208.7179,-10.688,8.811346E-10
208.802,-64.345,5.133039E-10
209.0593,-17.4446,1.885072E-10
209.1626,2.5774,2.7860245E-10
209.2599,-64.5274,2.4899682E-09
209.2637,19.4465,1.561594E-10
209.3974,1.4584,3.465561E-10
209.4819,76.7163,4.599035E-10
209.5419,-60.4318,3.9787107E-09
209.777,55.7596,5.90368E-10
209.7955,-11.8786,9.1030905E-11
209.8579,2.058,2.5295857E-10
209.8996,40.192,2.509579E-10
209.9702,-37.7662,7.964966E-10
210.0126,-24.2627,7.055831E-10
210.0195,36.2422,1.2709489E-10
210.0446,-40.176,2.420889E-10
210.118,-56.1046,7.9695595E-10
210.168,-14.5346,9.796748E-10
210.2976,-37.2972,2.7458968E-10
210.3041,-9.2565,2.7197458E-10
210.5425,-32.2872,2.2934958E-10
210.5698,-33.498,1.9596899E-10
210.6366,-18.4491,2.5737182E-10
210.6643,16.0011,1.1067423E-10
210.6742,13.1006,2.9669145E-10
210.8639,43.3258,4.6697902E-11
210.897,-62.6295,1.8433828E-09
211.1994,65.913,3.8334028E-10
211.2099,-58.8009,4.2503276E-10
211.2162,-52.6266,5.982905E-10
211.2239,4.0349,5.4533517E-10
211.3239,-6.6959,1.6644405E-10
211.3259,-61.327,9.075113E-09
211.4564,-60.1403,7.618101E-10
211.483,-18.8969,1.3955806E-10
211.5433,-25.1397,4.3774756E-10
211.6242,-16.9094,1.463456E-10
211.6688,-39.5693,9.3067325E-11
211.7265,16.7163,1.4614562E-10
211.9039,-30.2945,3.0655228E-10
211.9255,-43.0232,4.294542E-10
212.0163,38.5947,9.8750216E-11
212.1572,-37.7872,3.5006525E-10
212.1857,-29.3319,2.7362312E-10
212.1941,-58.7248,5.913233E-10
212.2433,-7.856,1.7633934E-09
212.294,-61.353,1.738547E-08
212.5419,2.0319,4.5227522E-10
